Query Term: 1
337 C.P.33.pdf 0.012
338 C.P.34.pdf 0.014
339 C.P.35.pdf 0.007
340 C.P.36.pdf 0.01
341 C.P.37.pdf 0.008
342 C.P.38.pdf 0.025
343 C.P.39.pdf 0.007
344 C.P.40.pdf 0.0
345 C.P.41.pdf 0.017
346 C.P.42.pdf 0.012
347 C.P.43.pdf 0.004
348 C.P.44.pdf 0.006
349 C.P.45.pdf 0.006
350 C.P.46.pdf 0.019
351 C.P.47.pdf 0.004
352 C.P.49.pdf 0.008
353 C.P.50.pdf 0.014
354 C.P.51.pdf 0.0
355 C.P.52.pdf 0.0
356 C.P.53.pdf 0.054
357 C.P.55.pdf 0.008
358 C.P.56.pdf 0.005
359 C.P.57.pdf 0.012
360 C.P.58.pdf 0.017
361 C.P.59.pdf 0.0
362 C.P.60.pdf 0.008
363 C.P.61.pdf 0.014
364 C.P.62.pdf 0.017
365 C.P.63.pdf 0.0
366 C.P.64.pdf 0.012
367 C.P.66.pdf 0.007
368 C.P.67.pdf 0.012
369 C.P.68.pdf 0.009
370 C.P.69.pdf 0.0
371 C.P.70.pdf 0.017
372 C.P.72.pdf 0.0
373 C.P.73.pdf 0.036
374 C.P.74.pdf 0.038
375 C.P.75.pdf 0.011
376 C.P.76.pdf 0.0
377 C.P.77.pdf 0.01
378 C.P.78.pdf 0.0
379 C.P.79.pdf 0.0
380 C.P.80.pdf 0.008
381 C.P.81.pdf 0.013
382 C.P.83.pdf 0.0
383 C.P.84.pdf 0.019
384 C.P.85.pdf 0.021
385 C.P.87.pdf 0.006
386 C.P.88.pdf 0.008
387 C.P.89.pdf 0.01
388 C.P.95.pdf 0.01
389 C.P.96.pdf 0.01
390 C.P.97.pdf 0.012
391 C.P.98.pdf 0.008
392 C.P.99.pdf 0.009
393 C.P.101.pdf 0.019
394 C.P.103.pdf 0.012
395 C.P.104.pdf 0.009
396 C.P.105.pdf 0.006
397 C.P.106.pdf 0.014
398 C.P.107.pdf 0.0
399 C.P.108.pdf 0.007
400 C.P.110.pdf 0.014
401 C.P.111.pdf 0.011
402 C.P.112.pdf 0.009
403 C.P.113.pdf 0.006
404 C.P.114.pdf 0.013
405 C.P.115.pdf 0.012
406 C.P.116.pdf 0.021
407 C.P.117.pdf 0.003
408 C.P.118.pdf 0.01
409 C.P.120.pdf 0.0
410 C.P.121.pdf 0.006
411 C.P.122.pdf 0.015
412 C.P.125.pdf 0.014
413 C.P.126.pdf 0.0
414 C.P.127.pdf 0.0
415 C.P.128.pdf 0.0
416 C.P.129.pdf 0.0
417 C.P.130.pdf 0.018
418 C.P.131.pdf 0.018
419 C.P.134.pdf 0.0
420 C.P.135.pdf 0.008
421 C.P.136.pdf 0.0
422 C.P.138.pdf 0.009
423 C.P.139.pdf 0.009
424 C.P.140.pdf 0.0
425 C.P.141.pdf 0.023
426 C.P.142.pdf 0.0
427 C.P.143.pdf 0.016
428 C.P.144.pdf 0.0
429 C.P.145.pdf 0.007
430 C.P.146.pdf 0.015
431 C.P.147.pdf 0.0
432 C.P.148.pdf 0.0
433 C.P.149.pdf 0.017
434 C.P.150.pdf 0.0
435 C.P.151.pdf 0.012
436 C.P.152.pdf 0.019
437 C.P.153.pdf 0.0
438 C.P.155.pdf 0.024
439 C.P.156.pdf 0.016
440 C.P.157.pdf 0.012
441 C.P.158.pdf 0.007
442 C.P.159.pdf 0.012
443 C.P.160.pdf 0.033
444 C.P.162.pdf 0.0
445 C.P.163.pdf 0.0
446 C.P.164.pdf 0.009
447 C.P.165.pdf 0.012
448 C.P.166.pdf 0.026
449 C.P.167.pdf 0.011
450 C.P.168.pdf 0.013
451 C.P.169.pdf 0.013
452 C.P.171.pdf 0.011
453 C.P.172.pdf 0.0
454 C.P.173.pdf 0.013
455 C.P.174.pdf 0.011
456 C.P.176.pdf 0.0
457 C.P.177.pdf 0.016
458 C.P.178.pdf 0.014
459 C.P.179.pdf 0.02
460 C.P.180.pdf 0.0
461 C.P.181.pdf 0.017
462 C.P.182.pdf 0.017
463 C.P.183.pdf 0.0
464 C.P.184.pdf 0.01
465 C.P.185.pdf 0.0
466 C.P.187.pdf 0.0
467 C.P.188.pdf 0.022
468 C.P.189.pdf 0.018
469 C.P.190.pdf 0.012
470 C.P.191.pdf 0.011
471 C.P.192.pdf 0.0
472 C.P.193.pdf 0.0
473 C.P.194.pdf 0.012
474 C.P.195.pdf 0.013
475 C.P.196.pdf 0.015
476 C.P.197.pdf 0.008
477 C.P.198.pdf 0.015
478 C.P.199.pdf 0.009
479 C.P.200.pdf 0.0
480 C.P.201.pdf 0.027
481 C.P.207.pdf 0.0
482 C.P.208.pdf 0.0
483 C.P.209.pdf 0.0
484 C.P.210.pdf 0.01
485 C.P.217.pdf 0.006
486 C.P.218.pdf 0.049
487 C.P.219.pdf 0.013
488 C.P.220.pdf 0.031
489 C.P.221.pdf 0.013
490 C.P.222.pdf 0.011
491 C.P.223.pdf 0.043
492 C.P.224.pdf 0.0
493 C.P.225.pdf 0.005
494 C.P.226.pdf 0.0
495 C.P.228.pdf 0.0
496 C.P.229.pdf 0.031
497 C.P.230.pdf 0.0
498 C.P.231.pdf 0.011
499 C.P.232.pdf 0.023
500 C.P.233.pdf 0.034
501 C.P.234.pdf 0.0
502 C.P.235.pdf 0.01
503 C.P.236.pdf 0.01
504 C.P.237.pdf 0.014
505 C.P.238.pdf 0.0
506 C.P.239.pdf 0.012
507 C.P.240.pdf 0.013
508 C.P.241.pdf 0.024
509 C.P.242.pdf 0.017
510 C.P.246.pdf 0.0
511 C.P.247.pdf 0.0
512 C.P.248.pdf 0.01
513 C.P.249.pdf 0.0
514 C.P.250.pdf 0.0
515 C.P.251.pdf 0.0
516 C.P.252.pdf 0.011
517 C.P.253.pdf 0.0
518 C.P.254.pdf 0.0
519 C.P.255.pdf 0.015
520 C.P.256.pdf 0.006
521 C.P.257.pdf 0.014
522 C.P.258.pdf 0.009
523 C.P.259.pdf 0.013
524 C.P.260.pdf 0.013
525 C.P.261.pdf 0.0
526 C.P.262.pdf 0.0
527 C.P.263.pdf 0.019
528 C.P.264.pdf 0.0
529 C.P.265.pdf 0.0
530 C.P.266.pdf 0.0
531 C.P.267.pdf 0.0
532 C.P.268.pdf 0.027
533 C.P.269.pdf 0.006
534 C.P.270.pdf 0.015
535 C.P.272.pdf 0.013
536 C.P.273.pdf 0.034
537 C.P.274.pdf 0.021
538 C.P.275.pdf 0.0
539 C.P.276.pdf 0.0
540 C.P.278.pdf 0.0
541 C.P.279.pdf 0.007
542 C.P.280.pdf 0.016
543 C.P.281.pdf 0.0
544 C.P.282.pdf 0.0
545 C.P.283.pdf 0.026
546 C.P.284.pdf 0.0
547 C.P.285.pdf 0.009
548 C.P.286.pdf 0.0
549 Const.P.1.pdf 0.067
550 Const.P.2.pdf 0.069
551 Const.P.3.pdf 0.077
552 Const.P.4.pdf 0.135
553 Const.P.5.pdf 0.088
554 Const.P.6.pdf 0.076
555 Const.P.7.pdf 0.092
556 Const.P.8.pdf 0.019
557 Const.P.9.pdf 0.007
558 Const.P.11.pdf 0.0
559 Const.P.13.pdf 0.062
560 Const.P.14.pdf 0.069
561 Const.P.15.pdf 0.026
562 Const.P.18.pdf 0.038
563 Const.P.19.pdf 0.047
564 Const.P.20.pdf 0.03
565 Const.P.21.pdf 0.011
566 Const.P.22.pdf 0.027
567 Const.P.24.pdf 0.083
568 Const.P.25.pdf 0.017
569 Const.P.26.pdf 0.017
570 Const.P.27.pdf 0.011
571 Const.P.28.pdf 0.015
572 Const.P.29.pdf 0.069
573 Const.P.30.pdf 0.028
574 Const.P.31.pdf 0.035
575 Const.P.32.pdf 0.056
576 Const.P.33.pdf 0.03
577 Const.P.34.pdf 0.032
578 Const.P.35.pdf 0.039
579 Const.P.36.pdf 0.029
580 Const.P.37.pdf 0.018
581 Const.P.38.pdf 0.058
582 Const.P.39.pdf 0.074
583 Const.P.40.pdf 0.04
584 Const.P.41.pdf 0.025
585 Const.P.43.pdf 0.008
586 Const.P.46.pdf 0.04
587 Const.P.48.pdf 0.024
588 Const.P.49.pdf 0.059
589 Const.P.50.pdf 0.022
590 Const.P.51.pdf 0.0
591 Const.P.53.pdf 0.057
592 Const.P.54.pdf 0.007
593 Const.P.56.pdf 0.012
594 Const.P.57.pdf 0.016
595 Const.P.58.pdf 0.065
596 Const.P.59.pdf 0.038
597 Const.P.60.pdf 0.0
598 Const.P.61.pdf 0.038
599 Const.P.62.pdf 0.038
600 Const.P.63.pdf 0.031
601 Const.P.64.pdf 0.042
602 Const.P.65.pdf 0.038
603 Const.P.66.pdf 0.026
604 Const.P.67.pdf 0.03
605 Const.P.68.pdf 0.017
606 Const.P.69.pdf 0.04
607 Const.P.70.pdf 0.056
608 Const.P.71.pdf 0.057
609 Const.P.72.pdf 0.049
610 Const.P.73.pdf 0.058
611 Const.P.74.pdf 0.037
612 Const.P.75.pdf 0.055
613 Const.P.76.pdf 0.038
614 Const.P.77.pdf 0.051
615 Const.P.78.pdf 0.048
616 Const.P.79.pdf 0.036
617 Const.P.80.pdf 0.062
618 Const.P.81.pdf 0.0
619 Const.P.82.pdf 0.062
620 Const.P.83.pdf 0.044
621 Const.P.84.pdf 0.04
622 Const.P.86.pdf 0.048
623 Const.P.87.pdf 0.038
624 Const.P.88.pdf 0.041
625 Const.P.89.pdf 0.039
626 Const.P.90.pdf 0.071
627 Const.P.92.pdf 0.037
628 Const.P.93.pdf 0.077
629 Const.P.94.pdf 0.014
630 Const.P.95.pdf 0.021
631 Const.P.96.pdf 0.0
632 Const.P.97.pdf 0.059
633 Const.P.98.pdf 0.055
634 Const.P.100.pdf 0.0
635 Const.P.101.pdf 0.071
636 Const.P.102.pdf 0.064
637 Const.P.103.pdf 0.08
638 Const.P.104.pdf 0.054
639 Const.P.105.pdf 0.043
640 Const.P.106.pdf 0.103
641 Const.P.108.pdf 0.063
642 Const.P.109.pdf 0.017
643 Const.P.111.pdf 0.076
644 Const.P.112.pdf 0.063
645 Const.P.113.pdf 0.061
646 Const.P.114.pdf 0.034
647 Const.P.115.pdf 0.012
648 Const.P.116.pdf 0.05
649 Const.P.117.pdf 0.046
650 Const.P.118.pdf 0.078
651 Const.P.119.pdf 0.049
652 Const.P.120.pdf 0.067
653 Const.P.121.pdf 0.056
654 Const.P.122.pdf 0.028
655 Const.P.123.pdf 0.007
656 Const.P.124.pdf 0.035
657 Const.P.125.pdf 0.123
658 Const.P.126.pdf 0.024
659 Const.P.127.pdf 0.0
660 Const.P.128.pdf 0.029
661 Const.P.129.pdf 0.22
662 Const.P.130.pdf 0.05
663 Const.P.131.pdf 0.041
664 Const.P.132.pdf 0.064
665 Const.P.133.pdf 0.094
666 Const.P.134.pdf 0.0
667 Const.P.135.pdf 0.035
668 Const.P.136.pdf 0.118
669 Const.P.137.pdf 0.013
670 Const.P.138.pdf 0.024
671 Const.P.139.pdf 0.029
672 Const.P.140.pdf 0.0
673 Const.P.141.pdf 0.055
674 Const.P.142.pdf 0.088
675 Const.P.143.pdf 0.041
676 Const.P.144.pdf 0.0
677 Const.P.145.pdf 0.0
678 Const.P.146.pdf 0.032
679 Const.P.148.pdf 0.072
680 Const.P.149.pdf 0.034
681 Const.P.150.pdf 0.046
682 Const.P.151.pdf 0.063
683 Const.P.152.pdf 0.029
684 Const.P.153.pdf 0.0
685 Const.P.154.pdf 0.049
686 Const.P.155.pdf 0.047
687 Const.P.156.pdf 0.009
688 Const.P.157.pdf 0.045
689 Const.P.158.pdf 0.04
690 Const.P.159.pdf 0.015
691 Const.P.160.pdf 0.034
692 Const.P.161.pdf 0.0
693 Const.P.162.pdf 0.024
694 Const.P.163.pdf 0.008
695 Const.P.164.pdf 0.043
696 Const.P.165.pdf 0.088
697 Const.P.166.pdf 0.056
698 Const.P.167.pdf 0.026
699 Const.P.168.pdf 0.033
700 Const.P.169.pdf 0.05
701 Const.P.170.pdf 0.063
702 Const.P.171.pdf 0.061
703 Const.P.173.pdf 0.055
704 Const.P.174.pdf 0.041
705 Const.P.175.pdf 0.049
706 Const.P.177.pdf 0.007
707 Const.P.178.pdf 0.088
708 Const.P.179.pdf 0.025
709 Const.P.180.pdf 0.036
710 Const.P.181.pdf 0.028
711 Const.P.182.pdf 0.065
712 Const.P.183.pdf 0.054
713 Const.P.184.pdf 0.006
714 Const.P.185.pdf 0.027
715 Const.P.186.pdf 0.038
716 Const.P.187.pdf 0.037
717 Const.P.188.pdf 0.041
718 Const.P.189.pdf 0.038
719 Const.P.190.pdf 0.104
720 Const.P.191.pdf 0.021
721 Const.P.192.pdf 0.017
722 Const.P.193.pdf 0.04
723 Const.P.194.pdf 0.017
724 Const.P.195.pdf 0.021
725 Const.P.196.pdf 0.043
726 Crl.A.1.pdf 0.0
727 Crl.A.2.pdf 0.003
728 Crl.A.3.pdf 0.0
729 Crl.A.4.pdf 0.0
730 Crl.A.5.pdf 0.0
731 Crl.A.6.pdf 0.0
732 Crl.A.7.pdf 0.0
733 Crl.A.8.pdf 0.003
734 Crl.A.9.pdf 0.0
735 Crl.A.10.pdf 0.0
736 Crl.A.11.pdf 0.006
737 Crl.A.15.pdf 0.0
738 Crl.A.16.pdf 0.0
739 Crl.A.17.pdf 0.006
740 Crl.A.19.pdf 0.0
741 Crl.A.20.pdf 0.0
742 Crl.A.21.pdf 0.0
743 Crl.A.22.pdf 0.0
744 Crl.A.23.pdf 0.0
745 Crl.A.24.pdf 0.0
746 Crl.A.25.pdf 0.0
747 Crl.A.26.pdf 0.0
748 Crl.A.27.pdf 0.0
749 Crl.A.28.pdf 0.0
750 Crl.A.30.pdf 0.005
751 Crl.A.32.pdf 0.0
752 Crl.A.33.pdf 0.011
753 Crl.A.34.pdf 0.0
754 Crl.A.35.pdf 0.0
755 Crl.A.36.pdf 0.0
756 Crl.A.37.pdf 0.0
757 Crl.A.39.pdf 0.0
758 Crl.A.40.pdf 0.0
759 Crl.A.41.pdf 0.0
760 Crl.A.43.pdf 0.0
761 Crl.A.44.pdf 0.0
762 Crl.A.45.pdf 0.0
763 Crl.A.46.pdf 0.0
764 Crl.A.47.pdf 0.0
765 Crl.A.48.pdf 0.0
766 Crl.A.49.pdf 0.0
767 Crl.A.50.pdf 0.0
768 Crl.A.51.pdf 0.01
769 Crl.A.52.pdf 0.015
770 Crl.A.53.pdf 0.02
771 Crl.A.54.pdf 0.0
772 Crl.A.55.pdf 0.015
773 Crl.A.56.pdf 0.008
774 Crl.A.57.pdf 0.006
775 Crl.A.58.pdf 0.0
776 Crl.A.59.pdf 0.0
777 Crl.A.60.pdf 0.0
778 Crl.A.61.pdf 0.0
779 Crl.A.62.pdf 0.01
780 Crl.A.63.pdf 0.0
781 Crl.A.64.pdf 0.0
782 Crl.A.65.pdf 0.011
783 Crl.A.66.pdf 0.0
784 Crl.A.67.pdf 0.0
785 Crl.A.69.pdf 0.0
786 Crl.A.70.pdf 0.0
787 Crl.A.71.pdf 0.022
788 Crl.A.73.pdf 0.0
789 Crl.A.74.pdf 0.0
790 Crl.A.75.pdf 0.0
791 Crl.A.76.pdf 0.0
792 Crl.A.77.pdf 0.0
793 Crl.A.78.pdf 0.0
794 Crl.A.79.pdf 0.0
795 Crl.A.80.pdf 0.0
796 Crl.A.81.pdf 0.0
797 Crl.A.82.pdf 0.0
798 Crl.A.83.pdf 0.0
799 Crl.A.84.pdf 0.0
800 Crl.A.85.pdf 0.0
801 Crl.A.86.pdf 0.0
802 Crl.A.87.pdf 0.0
803 Crl.A.88.pdf 0.0
804 Crl.A.89.pdf 0.0
805 Crl.A.90.pdf 0.0
806 Crl.A.91.pdf 0.0
807 Crl.A.92.pdf 0.013
808 Crl.A.93.pdf 0.0
809 Crl.A.94.pdf 0.0
810 Crl.A.95.pdf 0.0
811 Crl.A.96.pdf 0.0
812 Crl.A.97.pdf 0.0
813 Crl.A.98.pdf 0.0
814 Crl.A.99.pdf 0.0
815 Crl.A.100.pdf 0.0
816 Crl.A.101.pdf 0.0
817 Crl.A.102.pdf 0.0
818 Crl.A.103.pdf 0.0
819 Crl.A.104.pdf 0.0
820 Crl.A.105.pdf 0.0
821 Crl.A.106.pdf 0.0
822 Crl.A.107.pdf 0.0
823 Crl.A.108.pdf 0.0
824 Crl.A.109.pdf 0.0
825 Crl.A.110.pdf 0.0
826 Crl.A.111.pdf 0.0
827 Crl.A.112.pdf 0.0
828 Crl.A.113.pdf 0.0
829 Crl.A.114.pdf 0.0
830 Crl.A.115.pdf 0.0
831 Crl.A.120.pdf 0.0
832 Crl.A.121.pdf 0.007
833 Crl.A.122.pdf 0.011
834 Crl.A.123.pdf 0.0
835 Crl.A.124.pdf 0.0
836 Crl.A.125.pdf 0.015
837 Crl.A.130.pdf 0.0
838 Crl.A.131.pdf 0.005
839 Crl.A.134.pdf 0.0
840 Crl.A.137.pdf 0.0
841 Crl.A.138.pdf 0.0
842 Crl.A.139.pdf 0.0
843 Crl.A.140.pdf 0.0
844 Crl.A.141.pdf 0.007
845 Crl.A.143.pdf 0.003
846 Crl.A.144.pdf 0.0
847 Crl.A.145.pdf 0.0
848 Crl.A.146.pdf 0.031
849 Crl.A.147.pdf 0.009
850 Crl.A.148.pdf 0.003
851 Crl.A.149.pdf 0.0
852 Crl.A.151.pdf 0.01
853 Crl.A.153.pdf 0.0
854 Crl.A.155.pdf 0.0
855 Crl.A.156.pdf 0.0
856 Crl.A.157.pdf 0.0
857 Crl.A.158.pdf 0.0
858 Crl.A.159.pdf 0.0
859 Crl.A.160.pdf 0.008
860 Crl.A.161.pdf 0.0
861 Crl.A.162.pdf 0.005
862 Crl.A.163.pdf 0.0
863 Crl.A.164.pdf 0.0
864 Crl.A.165.pdf 0.0
865 Crl.A.166.pdf 0.039
866 Crl.A.167.pdf 0.0
867 Crl.A.169.pdf 0.006
868 Crl.A.170.pdf 0.006
869 Crl.A.171.pdf 0.01
870 Crl.A.172.pdf 0.0
871 Crl.A.173.pdf 0.0
872 Crl.A.174.pdf 0.007
873 Crl.A.175.pdf 0.0
874 Crl.A.177.pdf 0.008
875 Crl.A.178.pdf 0.011
876 Crl.A.179.pdf 0.006
877 Crl.A.180.pdf 0.005
878 Crl.A.181.pdf 0.016
879 Crl.A.182.pdf 0.011
880 Crl.A.183.pdf 0.006
881 Crl.A.184.pdf 0.004
882 Crl.P.1.pdf 0.0
883 Crl.P.2.pdf 0.0
884 Crl.P.3.pdf 0.02
885 Crl.P.4.pdf 0.0
886 Crl.P.5.pdf 0.0
887 Crl.P.6.pdf 0.0
888 Crl.P.7.pdf 0.0
889 Crl.P.8.pdf 0.0
890 Crl.P.9.pdf 0.0
891 Crl.P.10.pdf 0.0
892 Crl.P.11.pdf 0.01
893 Crl.P.12.pdf 0.0
894 Crl.P.13.pdf 0.0
895 Crl.P.14.pdf 0.0
896 Crl.P.15.pdf 0.0
897 Crl.P.16.pdf 0.0
898 Crl.P.17.pdf 0.0
899 Crl.P.18.pdf 0.0
900 Crl.P.19.pdf 0.0
901 Crl.P.22.pdf 0.0
902 Crl.P.24.pdf 0.0
903 Crl.P.25.pdf 0.011
904 Crl.P.26.pdf 0.007
905 Crl.P.27.pdf 0.041
906 Crl.P.28.pdf 0.013
907 Crl.P.30.pdf 0.0
908 Crl.P.31.pdf 0.0
909 Crl.P.32.pdf 0.0
910 Crl.P.33.pdf 0.01
911 Crl.P.34.pdf 0.0
912 Crl.P.35.pdf 0.0
913 Crl.P.36.pdf 0.0
914 Crl.P.37.pdf 0.0
915 Crl.P.38.pdf 0.0
916 Crl.P.39.pdf 0.0
917 Crl.P.41.pdf 0.005
918 Crl.P.42.pdf 0.0
919 Crl.P.43.pdf 0.0
920 Crl.P.45.pdf 0.0
921 Crl.P.46.pdf 0.0
922 Crl.P.47.pdf 0.0
923 Crl.P.48.pdf 0.0
924 Crl.P.49.pdf 0.03
925 Crl.P.50.pdf 0.0
926 Crl.P.51.pdf 0.0
927 Crl.P.52.pdf 0.0
928 Crl.P.53.pdf 0.0
929 Crl.P.54.pdf 0.0
930 Crl.P.55.pdf 0.0
931 Crl.P.56.pdf 0.0
932 Crl.P.57.pdf 0.0
933 Crl.P.58.pdf 0.011
934 Crl.P.59.pdf 0.0
935 Crl.P.60.pdf 0.0
936 Crl.P.61.pdf 0.01
937 Crl.P.62.pdf 0.0
938 Crl.P.63.pdf 0.0
939 Crl.P.64.pdf 0.0
940 Crl.P.65.pdf 0.0
941 Crl.P.66.pdf 0.0
942 Crl.P.67.pdf 0.0
943 Crl.P.68.pdf 0.0
944 Crl.P.69.pdf 0.011
945 Crl.P.70.pdf 0.0
946 Crl.P.71.pdf 0.0
947 Crl.P.72.pdf 0.0
948 Crl.P.73.pdf 0.0
949 Crl.P.74.pdf 0.0
950 Crl.P.75.pdf 0.0
951 Crl.P.76.pdf 0.0
952 Crl.P.77.pdf 0.0
953 Crl.P.78.pdf 0.0
954 Crl.P.79.pdf 0.0
955 Crl.P.80.pdf 0.0
956 Crl.P.81.pdf 0.0
957 Crl.P.82.pdf 0.0
958 Crl.P.83.pdf 0.0
959 Crl.P.84.pdf 0.0
960 Crl.P.85.pdf 0.0
961 Crl.P.86.pdf 0.0
962 Crl.P.87.pdf 0.0
963 Crl.P.88.pdf 0.008
964 Crl.P.89.pdf 0.0
965 Crl.P.90.pdf 0.0
966 Crl.P.91.pdf 0.0
967 Crl.P.92.pdf 0.0
968 Crl.P.93.pdf 0.0
969 Crl.P.94.pdf 0.0
970 Crl.P.95.pdf 0.0
971 Crl.P.96.pdf 0.0
972 Crl.P.97.pdf 0.0
973 Crl.P.98.pdf 0.0
974 Crl.P.99.pdf 0.0
975 Crl.P.100.pdf 0.0
976 Crl.P.101.pdf 0.0
977 Crl.P.102.pdf 0.0
978 Crl.P.103.pdf 0.0
979 Crl.P.104.pdf 0.0
980 Crl.P.105.pdf 0.0
981 Crl.P.106.pdf 0.0
982 Crl.P.107.pdf 0.0
983 Crl.P.108.pdf 0.0
984 Crl.P.109.pdf 0.0
985 Crl.P.110.pdf 0.0
986 Crl.P.111.pdf 0.0
987 Crl.P.112.pdf 0.008
988 Crl.P.113.pdf 0.0
989 Crl.P.114.pdf 0.0
990 Crl.P.115.pdf 0.0
991 Crl.P.116.pdf 0.0
992 Crl.P.117.pdf 0.0
993 Crl.P.118.pdf 0.0
994 Crl.P.119.pdf 0.0
995 Crl.P.120.pdf 0.0
996 Crl.P.121.pdf 0.0
997 Crl.P.122.pdf 0.0
998 Crl.P.123.pdf 0.0
999 Crl.P.124.pdf 0.0
1000 Crl.P.125.pdf 0.009
1001 Crl.P.126.pdf 0.0
1002 Crl.P.127.pdf 0.0
1003 Crl.P.128.pdf 0.0
1004 Crl.P.129.pdf 0.0
1005 Crl.P.130.pdf 0.021
1006 Crl.P.131.pdf 0.0
1007 Crl.P.132.pdf 0.0
1008 Crl.P.133.pdf 0.0
1009 Crl.P.134.pdf 0.0
1010 Crl.P.135.pdf 0.017
1011 Crl.P.137.pdf 0.0
1012 Crl.P.138.pdf 0.0
1013 Crl.P.139.pdf 0.0
1014 Crl.P.140.pdf 0.0
1015 Crl.P.141.pdf 0.0
1016 Crl.P.142.pdf 0.0
1017 Crl.P.143.pdf 0.0
1018 Crl.P.144.pdf 0.0
1019 Crl.P.145.pdf 0.0
1020 Crl.P.146.pdf 0.0
1021 Crl.P.147.pdf 0.012
1022 Crl.P.148.pdf 0.0
1023 Crl.P.149.pdf 0.0
1024 Crl.P.150.pdf 0.021
1025 Crl.P.151.pdf 0.0
1026 Crl.P.152.pdf 0.0
1027 Crl.P.153.pdf 0.0
1028 Crl.P.154.pdf 0.0
1029 Crl.P.155.pdf 0.0
1030 Crl.P.156.pdf 0.0
1031 Crl.P.157.pdf 0.0
1032 Crl.P.158.pdf 0.0
1033 Crl.P.159.pdf 0.0
1034 Crl.P.160.pdf 0.0
1035 Crl.P.161.pdf 0.0
1036 Crl.P.162.pdf 0.0
1037 Crl.P.163.pdf 0.0
1038 Crl.P.164.pdf 0.014
1039 Crl.P.165.pdf 0.018
1040 Crl.P.166.pdf 0.0
1041 Crl.P.167.pdf 0.0
1042 Crl.P.168.pdf 0.016
1043 Crl.P.169.pdf 0.019
1044 Crl.P.170.pdf 0.0
1045 Crl.P.171.pdf 0.0
1046 Crl.P.172.pdf 0.003
1047 Crl.P.173.pdf 0.0
1048 Crl.P.174.pdf 0.009
1049 Crl.P.175.pdf 0.0
1050 Crl.P.176.pdf 0.0
1051 Crl.P.177.pdf 0.0
1052 Crl.P.178.pdf 0.01
1053 Crl.P.179.pdf 0.0
1054 Crl.P.180.pdf 0.0
1055 Crl.P.181.pdf 0.0
1056 Crl.P.182.pdf 0.0
1057 Crl.P.183.pdf 0.0
1058 Crl.P.184.pdf 0.0
1059 Crl.P.185.pdf 0.015
1060 Crl.P.187.pdf 0.0
1061 Crl.P.188.pdf 0.0
1062 Crl.P.189.pdf 0.0
1063 Crl.P.190.pdf 0.007
1064 Crl.P.191.pdf 0.0
1065 Crl.P.192.pdf 0.0
1066 Crl.P.193.pdf 0.0
1067 Crl.P.194.pdf 0.0
1068 Crl.P.195.pdf 0.0
1069 Crl.P.196.pdf 0.0
1070 Crl.P.197.pdf 0.0
1071 Crl.P.198.pdf 0.0
1072 Crl.P.199.pdf 0.0
1073 Crl.P.200.pdf 0.0
1074 Crl.P.201.pdf 0.008
1075 Crl.P.203.pdf 0.0
1076 Crl.P.204.pdf 0.0
1077 Crl.P.205.pdf 0.0
1078 Crl.P.206.pdf 0.0
1079 Crl.P.207.pdf 0.0
1080 Crl.P.208.pdf 0.0
1081 Crl.P.209.pdf 0.008
1082 Crl.P.210.pdf 0.0
1083 Crl.P.211.pdf 0.014
1084 Crl.P.212.pdf 0.0
1085 Crl.P.213.pdf 0.0
1086 Crl.P.214.pdf 0.0
1087 Crl.P.215.pdf 0.0
1088 Crl.P.216.pdf 0.0
1089 Crl.P.217.pdf 0.0
1090 Crl.P.218.pdf 0.0
1091 Crl.P.219.pdf 0.01
1092 Crl.P.220.pdf 0.0
1093 Crl.P.221.pdf 0.0
1094 Crl.P.222.pdf 0.0
1095 Crl.P.223.pdf 0.0
1096 Crl.P.224.pdf 0.012
1097 Crl.P.225.pdf 0.0
1098 Crl.P.226.pdf 0.0
1099 Crl.P.227.pdf 0.0
1100 Crl.P.228.pdf 0.0
1101 Crl.P.229.pdf 0.0
1102 Crl.P.230.pdf 0.0
1103 Crl.P.231.pdf 0.01
1104 Crl.P.232.pdf 0.018
1105 Crl.P.233.pdf 0.0
1106 Crl.P.234.pdf 0.0
1107 Crl.P.235.pdf 0.0
1108 Crl.P.236.pdf 0.0
1109 Crl.P.237.pdf 0.0
1110 Crl.P.238.pdf 0.0
1111 Crl.P.239.pdf 0.0
1112 Crl.P.240.pdf 0.0
1113 Crl.P.241.pdf 0.0
1114 Crl.P.242.pdf 0.016
1115 Crl.P.243.pdf 0.007
1116 Crl.P.245.pdf 0.0
1117 Crl.P.246.pdf 0.011
1118 Crl.P.247.pdf 0.013
1119 Crl.P.248.pdf 0.0
1120 Crl.P.249.pdf 0.0
1121 Crl.P.250.pdf 0.013
1122 Crl.P.251.pdf 0.0
1123 Crl.P.252.pdf 0.0
1124 Crl.P.253.pdf 0.0
1125 Crl.P.254.pdf 0.0
1126 Crl.P.255.pdf 0.0
1127 Crl.P.256.pdf 0.0
1128 Crl.P.257.pdf 0.0
1129 Crl.P.258.pdf 0.0
1130 Crl.P.259.pdf 0.0
1131 Crl.P.260.pdf 0.0
1132 Crl.P.262.pdf 0.0
1133 Crl.P.263.pdf 0.0
1134 Crl.P.264.pdf 0.014
1135 S.M.C.1.pdf 0.029
1136 S.M.C.2.pdf 0.014
1137 S.M.C.3.pdf 0.05
1138 S.M.C.4.pdf 0.012
